permeabiliy
-40 0 0 2.983573067e-11 2.983573067e-11 2.983573067e-11
-41 0 0 2.877922073e-11 2.877922073e-11 2.877922073e-11
-42 0 0 2.811040661e-11 2.811040661e-11 2.811040661e-11
-43 0 0 2.809306236e-11 2.809306236e-11 2.809306236e-11
-44 0 0 2.983218158e-11 2.983218158e-11 2.983218158e-11
-45 0 0 2.777058153e-11 2.777058153e-11 2.777058153e-11
-46 0 0 2.81381054e-11 2.81381054e-11 2.81381054e-11
-47 0 0 2.953844313e-11 2.953844313e-11 2.953844313e-11
-48 0 0 2.838121234e-11 2.838121234e-11 2.838121234e-11
-49 0 0 2.803711444e-11 2.803711444e-11 2.803711444e-11
-50 0 0 2.731830264e-11 2.731830264e-11 2.731830264e-11
-51 0 0 2.650155265e-11 2.650155265e-11 2.650155265e-11
-52 0 0 2.799531351e-11 2.799531351e-11 2.799531351e-11
-53 0 0 2.742322034e-11 2.742322034e-11 2.742322034e-11
-54 0 0 2.596072691e-11 2.596072691e-11 2.596072691e-11
-55 0 0 2.778783201e-11 2.778783201e-11 2.778783201e-11
-56 0 0 2.774157485e-11 2.774157485e-11 2.774157485e-11
-57 0 0 2.757879803e-11 2.757879803e-11 2.757879803e-11
-58 0 0 2.483342403e-11 2.483342403e-11 2.483342403e-11
-59 0 0 2.418497906e-11 2.418497906e-11 2.418497906e-11
-60 0 0 2.409100718e-11 2.409100718e-11 2.409100718e-11
-61 0 0 2.72062267e-11 2.72062267e-11 2.72062267e-11
-62 0 0 2.715820122e-11 2.715820122e-11 2.715820122e-11
-63 0 0 2.623746106e-11 2.623746106e-11 2.623746106e-11
-64 0 0 2.394014881e-11 2.394014881e-11 2.394014881e-11
-65 0 0 2.686553389e-11 2.686553389e-11 2.686553389e-11
-66 0 0 2.611017945e-11 2.611017945e-11 2.611017945e-11
-67 0 0 2.66770226e-11 2.66770226e-11 2.66770226e-11
-68 0 0 2.567664951e-11 2.567664951e-11 2.567664951e-11
-69 0 0 2.538995701e-11 2.538995701e-11 2.538995701e-11
-70 0 0 2.360054128e-11 2.360054128e-11 2.360054128e-11
-71 0 0 2.566550042e-11 2.566550042e-11 2.566550042e-11
-72 0 0 2.553779379e-11 2.553779379e-11 2.553779379e-11
-73 0 0 2.539472057e-11 2.539472057e-11 2.539472057e-11
-74 0 0 2.3448752e-11 2.3448752e-11 2.3448752e-11
-75 0 0 2.514342569e-11 2.514342569e-11 2.514342569e-11
-76 0 0 2.484557597e-11 2.484557597e-11 2.484557597e-11
-77 0 0 2.302242222e-11 2.302242222e-11 2.302242222e-11
-78 0 0 2.350518929e-11 2.350518929e-11 2.350518929e-11
-79 0 0 2.344843559e-11 2.344843559e-11 2.344843559e-11
-80 0 0 2.338175229e-11 2.338175229e-11 2.338175229e-11
-81 0 0 2.309773226e-11 2.309773226e-11 2.309773226e-11
-82 0 0 2.300373173e-11 2.300373173e-11 2.300373173e-11
-83 0 0 2.273472091e-11 2.273472091e-11 2.273472091e-11
-84 0 0 2.264703351e-11 2.264703351e-11 2.264703351e-11
-85 0 0 2.256798864e-11 2.256798864e-11 2.256798864e-11
-86 0 0 2.292161199e-11 2.292161199e-11 2.292161199e-11
-87 0 0 2.282817448e-11 2.282817448e-11 2.282817448e-11
-88 0 0 2.307512006e-11 2.307512006e-11 2.307512006e-11
-89 0 0 2.200419793e-11 2.200419793e-11 2.200419793e-11
-90 0 0 2.275269449e-11 2.275269449e-11 2.275269449e-11
-91 0 0 2.143701372e-11 2.143701372e-11 2.143701372e-11
-92 0 0 2.229619298e-11 2.229619298e-11 2.229619298e-11
-93 0 0 2.11303603e-11 2.11303603e-11 2.11303603e-11
-94 0 0 2.102248478e-11 2.102248478e-11 2.102248478e-11
-95 0 0 2.120990695e-11 2.120990695e-11 2.120990695e-11
-96 0 0 2.086295247e-11 2.086295247e-11 2.086295247e-11
-97 0 0 2.290565195e-11 2.290565195e-11 2.290565195e-11
-98 0 0 2.113699166e-11 2.113699166e-11 2.113699166e-11
-99 0 0 2.108636e-11 2.108636e-11 2.108636e-11
-100 0 0 2.090378658e-11 2.090378658e-11 2.090378658e-11
-101 0 0 2.245314316e-11 2.245314316e-11 2.245314316e-11
-102 0 0 2.056218334e-11 2.056218334e-11 2.056218334e-11
-103 0 0 2.020007487e-11 2.020007487e-11 2.020007487e-11
-104 0 0 2.011975181e-11 2.011975181e-11 2.011975181e-11
-105 0 0 2.056116379e-11 2.056116379e-11 2.056116379e-11
-106 0 0 2.049893378e-11 2.049893378e-11 2.049893378e-11
-107 0 0 2.23778959e-11 2.23778959e-11 2.23778959e-11
-108 0 0 2.026276643e-11 2.026276643e-11 2.026276643e-11
-109 0 0 2.010280509e-11 2.010280509e-11 2.010280509e-11
-110 0 0 1.973298219e-11 1.973298219e-11 1.973298219e-11
-111 0 0 2.004532408e-11 2.004532408e-11 2.004532408e-11
-112 0 0 2.124296132e-11 2.124296132e-11 2.124296132e-11
-113 0 0 1.958096249e-11 1.958096249e-11 1.958096249e-11
-114 0 0 1.964739643e-11 1.964739643e-11 1.964739643e-11
-115 0 0 1.962277343e-11 1.962277343e-11 1.962277343e-11
-116 0 0 2.10549103e-11 2.10549103e-11 2.10549103e-11
-117 0 0 1.945000676e-11 1.945000676e-11 1.945000676e-11
-118 0 0 1.935437593e-11 1.935437593e-11 1.935437593e-11
-119 0 0 2.10524774e-11 2.10524774e-11 2.10524774e-11
-120 0 0 1.955904774e-11 1.955904774e-11 1.955904774e-11
-121 0 0 1.930711452e-11 1.930711452e-11 1.930711452e-11
-122 0 0 1.929928062e-11 1.929928062e-11 1.929928062e-11
-123 0 0 1.914483462e-11 1.914483462e-11 1.914483462e-11
-124 0 0 1.912547285e-11 1.912547285e-11 1.912547285e-11
-125 0 0 1.909528301e-11 1.909528301e-11 1.909528301e-11
-126 0 0 2.104674423e-11 2.104674423e-11 2.104674423e-11
-127 0 0 1.920302324e-11 1.920302324e-11 1.920302324e-11
-128 0 0 1.90327457e-11 1.90327457e-11 1.90327457e-11
-129 0 0 1.895510618e-11 1.895510618e-11 1.895510618e-11
-130 0 0 1.892537776e-11 1.892537776e-11 1.892537776e-11
-131 0 0 1.887311539e-11 1.887311539e-11 1.887311539e-11
-132 0 0 1.906739976e-11 1.906739976e-11 1.906739976e-11
-133 0 0 2.08739936e-11 2.08739936e-11 2.08739936e-11
-134 0 0 1.872667618e-11 1.872667618e-11 1.872667618e-11
-135 0 0 2.086953625e-11 2.086953625e-11 2.086953625e-11
-136 0 0 1.866947155e-11 1.866947155e-11 1.866947155e-11
-137 0 0 1.863156662e-11 1.863156662e-11 1.863156662e-11
-138 0 0 2.067037084e-11 2.067037084e-11 2.067037084e-11
-139 0 0 2.062743418e-11 2.062743418e-11 2.062743418e-11
-140 0 0 2.045751175e-11 2.045751175e-11 2.045751175e-11
-141 0 0 1.844149777e-11 1.844149777e-11 1.844149777e-11
-142 0 0 1.858478322e-11 1.858478322e-11 1.858478322e-11
-143 0 0 2.008729702e-11 2.008729702e-11 2.008729702e-11
-144 0 0 1.98676934e-11 1.98676934e-11 1.98676934e-11
-145 0 0 1.833039036e-11 1.833039036e-11 1.833039036e-11
-146 0 0 1.978337096e-11 1.978337096e-11 1.978337096e-11
-147 0 0 1.832642559e-11 1.832642559e-11 1.832642559e-11
-148 0 0 1.943221566e-11 1.943221566e-11 1.943221566e-11
-149 0 0 1.938145877e-11 1.938145877e-11 1.938145877e-11
-150 0 0 1.831892706e-11 1.831892706e-11 1.831892706e-11
-151 0 0 1.937613141e-11 1.937613141e-11 1.937613141e-11
-152 0 0 1.928552558e-11 1.928552558e-11 1.928552558e-11
-153 0 0 1.793277095e-11 1.793277095e-11 1.793277095e-11
-154 0 0 1.919168228e-11 1.919168228e-11 1.919168228e-11
-155 0 0 1.773138649e-11 1.773138649e-11 1.773138649e-11
-156 0 0 1.899460114e-11 1.899460114e-11 1.899460114e-11
-157 0 0 1.761114797e-11 1.761114797e-11 1.761114797e-11
-158 0 0 1.754906341e-11 1.754906341e-11 1.754906341e-11
-159 0 0 1.823307123e-11 1.823307123e-11 1.823307123e-11
-160 0 0 1.884866299e-11 1.884866299e-11 1.884866299e-11
-161 0 0 1.744125883e-11 1.744125883e-11 1.744125883e-11
-162 0 0 1.787560554e-11 1.787560554e-11 1.787560554e-11
-163 0 0 1.761929919e-11 1.761929919e-11 1.761929919e-11
-164 0 0 1.758926768e-11 1.758926768e-11 1.758926768e-11
-165 0 0 1.720898133e-11 1.720898133e-11 1.720898133e-11
-166 0 0 1.857078345e-11 1.857078345e-11 1.857078345e-11
-167 0 0 1.720838338e-11 1.720838338e-11 1.720838338e-11
-168 0 0 1.850883374e-11 1.850883374e-11 1.850883374e-11
-169 0 0 1.71779433e-11 1.71779433e-11 1.71779433e-11
-170 0 0 1.752358996e-11 1.752358996e-11 1.752358996e-11
-171 0 0 1.748853874e-11 1.748853874e-11 1.748853874e-11
-172 0 0 1.747323295e-11 1.747323295e-11 1.747323295e-11
-173 0 0 1.841689734e-11 1.841689734e-11 1.841689734e-11
-174 0 0 1.716784428e-11 1.716784428e-11 1.716784428e-11
-175 0 0 1.712601863e-11 1.712601863e-11 1.712601863e-11
-176 0 0 1.735455821e-11 1.735455821e-11 1.735455821e-11
-177 0 0 1.72642143e-11 1.72642143e-11 1.72642143e-11
-178 0 0 1.827233609e-11 1.827233609e-11 1.827233609e-11
-179 0 0 1.81964879e-11 1.81964879e-11 1.81964879e-11
-180 0 0 1.700305933e-11 1.700305933e-11 1.700305933e-11
-181 0 0 1.690630943e-11 1.690630943e-11 1.690630943e-11
-182 0 0 1.815867873e-11 1.815867873e-11 1.815867873e-11
-183 0 0 1.705763107e-11 1.705763107e-11 1.705763107e-11
-184 0 0 1.704642868e-11 1.704642868e-11 1.704642868e-11
-185 0 0 1.703212249e-11 1.703212249e-11 1.703212249e-11
-186 0 0 1.699326717e-11 1.699326717e-11 1.699326717e-11
-187 0 0 1.681079896e-11 1.681079896e-11 1.681079896e-11
-188 0 0 1.783119225e-11 1.783119225e-11 1.783119225e-11
-189 0 0 1.680987973e-11 1.680987973e-11 1.680987973e-11
-190 0 0 1.780421461e-11 1.780421461e-11 1.780421461e-11
-191 0 0 1.671812363e-11 1.671812363e-11 1.671812363e-11
-192 0 0 1.662499657e-11 1.662499657e-11 1.662499657e-11
-193 0 0 1.652871556e-11 1.652871556e-11 1.652871556e-11
-194 0 0 1.745491661e-11 1.745491661e-11 1.745491661e-11
-195 0 0 1.679529147e-11 1.679529147e-11 1.679529147e-11
-196 0 0 1.677863982e-11 1.677863982e-11 1.677863982e-11
-197 0 0 1.629545463e-11 1.629545463e-11 1.629545463e-11
-198 0 0 1.669576209e-11 1.669576209e-11 1.669576209e-11
-199 0 0 1.741777836e-11 1.741777836e-11 1.741777836e-11
-200 0 0 1.661991521e-11 1.661991521e-11 1.661991521e-11
-201 0 0 1.739680696e-11 1.739680696e-11 1.739680696e-11
-202 0 0 1.739392122e-11 1.739392122e-11 1.739392122e-11
-203 0 0 1.660841074e-11 1.660841074e-11 1.660841074e-11
-204 0 0 1.62682796e-11 1.62682796e-11 1.62682796e-11
-205 0 0 1.736125901e-11 1.736125901e-11 1.736125901e-11
-206 0 0 1.647721004e-11 1.647721004e-11 1.647721004e-11
-207 0 0 1.641981786e-11 1.641981786e-11 1.641981786e-11
-208 0 0 1.722413032e-11 1.722413032e-11 1.722413032e-11
-209 0 0 1.704630025e-11 1.704630025e-11 1.704630025e-11
-210 0 0 1.636913731e-11 1.636913731e-11 1.636913731e-11
-211 0 0 1.618247558e-11 1.618247558e-11 1.618247558e-11
-212 0 0 1.634665515e-11 1.634665515e-11 1.634665515e-11
-213 0 0 1.631230618e-11 1.631230618e-11 1.631230618e-11
-214 0 0 1.616691284e-11 1.616691284e-11 1.616691284e-11
-215 0 0 1.697677871e-11 1.697677871e-11 1.697677871e-11
-216 0 0 1.604708517e-11 1.604708517e-11 1.604708517e-11
-217 0 0 1.621506331e-11 1.621506331e-11 1.621506331e-11
-218 0 0 1.618803541e-11 1.618803541e-11 1.618803541e-11
-219 0 0 1.682475237e-11 1.682475237e-11 1.682475237e-11
-220 0 0 1.672786709e-11 1.672786709e-11 1.672786709e-11
-221 0 0 1.668671611e-11 1.668671611e-11 1.668671611e-11
-222 0 0 1.593770251e-11 1.593770251e-11 1.593770251e-11
-223 0 0 1.661536656e-11 1.661536656e-11 1.661536656e-11
-224 0 0 1.604270873e-11 1.604270873e-11 1.604270873e-11
-225 0 0 1.588699478e-11 1.588699478e-11 1.588699478e-11
-226 0 0 1.596827636e-11 1.596827636e-11 1.596827636e-11
-227 0 0 1.654795276e-11 1.654795276e-11 1.654795276e-11
-228 0 0 1.653968155e-11 1.653968155e-11 1.653968155e-11
-229 0 0 1.58231537e-11 1.58231537e-11 1.58231537e-11
-230 0 0 1.579891226e-11 1.579891226e-11 1.579891226e-11
-231 0 0 1.588076364e-11 1.588076364e-11 1.588076364e-11
-232 0 0 1.650387802e-11 1.650387802e-11 1.650387802e-11
-233 0 0 1.584443019e-11 1.584443019e-11 1.584443019e-11
-234 0 0 1.574503441e-11 1.574503441e-11 1.574503441e-11
-235 0 0 1.572752909e-11 1.572752909e-11 1.572752909e-11
-236 0 0 1.582837936e-11 1.582837936e-11 1.582837936e-11
-237 0 0 1.645524923e-11 1.645524923e-11 1.645524923e-11
-238 0 0 1.641555257e-11 1.641555257e-11 1.641555257e-11
-239 0 0 1.560778497e-11 1.560778497e-11 1.560778497e-11
-240 0 0 1.559953426e-11 1.559953426e-11 1.559953426e-11
-241 0 0 1.57868714e-11 1.57868714e-11 1.57868714e-11
-242 0 0 1.633916767e-11 1.633916767e-11 1.633916767e-11
-243 0 0 1.55059137e-11 1.55059137e-11 1.55059137e-11
-244 0 0 1.549300476e-11 1.549300476e-11 1.549300476e-11
-245 0 0 1.612147584e-11 1.612147584e-11 1.612147584e-11
-246 0 0 1.563919887e-11 1.563919887e-11 1.563919887e-11
-247 0 0 1.563239285e-11 1.563239285e-11 1.563239285e-11
-248 0 0 1.544011214e-11 1.544011214e-11 1.544011214e-11
-249 0 0 1.534411128e-11 1.534411128e-11 1.534411128e-11
-250 0 0 1.560094485e-11 1.560094485e-11 1.560094485e-11
-251 0 0 1.599143488e-11 1.599143488e-11 1.599143488e-11
-252 0 0 1.59913886e-11 1.59913886e-11 1.59913886e-11
-253 0 0 1.529167892e-11 1.529167892e-11 1.529167892e-11
-254 0 0 1.558307855e-11 1.558307855e-11 1.558307855e-11
-255 0 0 1.528516469e-11 1.528516469e-11 1.528516469e-11
-256 0 0 1.52613848e-11 1.52613848e-11 1.52613848e-11
-257 0 0 1.554520023e-11 1.554520023e-11 1.554520023e-11
-258 0 0 1.545927185e-11 1.545927185e-11 1.545927185e-11
-259 0 0 1.586677691e-11 1.586677691e-11 1.586677691e-11
-260 0 0 1.582725031e-11 1.582725031e-11 1.582725031e-11
-261 0 0 1.580633666e-11 1.580633666e-11 1.580633666e-11
-262 0 0 1.531992543e-11 1.531992543e-11 1.531992543e-11
-263 0 0 1.511545589e-11 1.511545589e-11 1.511545589e-11
-264 0 0 1.508453236e-11 1.508453236e-11 1.508453236e-11
-265 0 0 1.531108473e-11 1.531108473e-11 1.531108473e-11
-266 0 0 1.493970254e-11 1.493970254e-11 1.493970254e-11
-267 0 0 1.552076753e-11 1.552076753e-11 1.552076753e-11
-268 0 0 1.550086537e-11 1.550086537e-11 1.550086537e-11
-269 0 0 1.486551513e-11 1.486551513e-11 1.486551513e-11
-270 0 0 1.54513116e-11 1.54513116e-11 1.54513116e-11
-271 0 0 1.484370352e-11 1.484370352e-11 1.484370352e-11
-272 0 0 1.480020818e-11 1.480020818e-11 1.480020818e-11
-273 0 0 1.510318726e-11 1.510318726e-11 1.510318726e-11
-274 0 0 1.509077651e-11 1.509077651e-11 1.509077651e-11
-275 0 0 1.506045148e-11 1.506045148e-11 1.506045148e-11
-276 0 0 1.539584314e-11 1.539584314e-11 1.539584314e-11
-277 0 0 1.473407161e-11 1.473407161e-11 1.473407161e-11
-278 0 0 1.496823848e-11 1.496823848e-11 1.496823848e-11
-279 0 0 1.468944708e-11 1.468944708e-11 1.468944708e-11
-280 0 0 1.534477233e-11 1.534477233e-11 1.534477233e-11
-281 0 0 1.48984787e-11 1.48984787e-11 1.48984787e-11
-282 0 0 1.463088219e-11 1.463088219e-11 1.463088219e-11
-283 0 0 1.518905271e-11 1.518905271e-11 1.518905271e-11
-284 0 0 1.487569471e-11 1.487569471e-11 1.487569471e-11
-285 0 0 1.455118371e-11 1.455118371e-11 1.455118371e-11
-286 0 0 1.452831278e-11 1.452831278e-11 1.452831278e-11
-287 0 0 1.509317555e-11 1.509317555e-11 1.509317555e-11
-288 0 0 1.505456632e-11 1.505456632e-11 1.505456632e-11
-289 0 0 1.475916775e-11 1.475916775e-11 1.475916775e-11
-290 0 0 1.44544842e-11 1.44544842e-11 1.44544842e-11
-291 0 0 1.444422074e-11 1.444422074e-11 1.444422074e-11
-292 0 0 1.472216234e-11 1.472216234e-11 1.472216234e-11
-293 0 0 1.490193077e-11 1.490193077e-11 1.490193077e-11
-294 0 0 1.483824175e-11 1.483824175e-11 1.483824175e-11
-295 0 0 1.483751287e-11 1.483751287e-11 1.483751287e-11
-296 0 0 1.482679287e-11 1.482679287e-11 1.482679287e-11
-297 0 0 1.457091527e-11 1.457091527e-11 1.457091527e-11
-298 0 0 1.430424266e-11 1.430424266e-11 1.430424266e-11
-299 0 0 1.430149298e-11 1.430149298e-11 1.430149298e-11
-300 0 0 1.427554102e-11 1.427554102e-11 1.427554102e-11
-301 0 0 1.455452308e-11 1.455452308e-11 1.455452308e-11
-302 0 0 1.454346997e-11 1.454346997e-11 1.454346997e-11
-303 0 0 1.425392977e-11 1.425392977e-11 1.425392977e-11
-304 0 0 1.423564333e-11 1.423564333e-11 1.423564333e-11
-305 0 0 1.422253807e-11 1.422253807e-11 1.422253807e-11
-306 0 0 1.441327421e-11 1.441327421e-11 1.441327421e-11
-307 0 0 1.440177924e-11 1.440177924e-11 1.440177924e-11
-308 0 0 1.440157178e-11 1.440157178e-11 1.440157178e-11
-309 0 0 1.457334536e-11 1.457334536e-11 1.457334536e-11
-310 0 0 1.438242109e-11 1.438242109e-11 1.438242109e-11
-311 0 0 1.409437099e-11 1.409437099e-11 1.409437099e-11
-312 0 0 1.427943638e-11 1.427943638e-11 1.427943638e-11
-313 0 0 1.426211913e-11 1.426211913e-11 1.426211913e-11
-314 0 0 1.417428639e-11 1.417428639e-11 1.417428639e-11
-315 0 0 1.416002127e-11 1.416002127e-11 1.416002127e-11
-316 0 0 1.415785945e-11 1.415785945e-11 1.415785945e-11
-317 0 0 1.434734891e-11 1.434734891e-11 1.434734891e-11
-318 0 0 1.415067608e-11 1.415067608e-11 1.415067608e-11
-319 0 0 1.414670757e-11 1.414670757e-11 1.414670757e-11
-320 0 0 1.40105864e-11 1.40105864e-11 1.40105864e-11
-321 0 0 1.400474149e-11 1.400474149e-11 1.400474149e-11
-322 0 0 1.41327522e-11 1.41327522e-11 1.41327522e-11
-323 0 0 1.427296904e-11 1.427296904e-11 1.427296904e-11
-324 0 0 1.406363824e-11 1.406363824e-11 1.406363824e-11
-325 0 0 1.420658053e-11 1.420658053e-11 1.420658053e-11
-326 0 0 1.420459957e-11 1.420459957e-11 1.420459957e-11
-327 0 0 1.419014294e-11 1.419014294e-11 1.419014294e-11
-328 0 0 1.416309036e-11 1.416309036e-11 1.416309036e-11
-329 0 0 1.395264558e-11 1.395264558e-11 1.395264558e-11
-330 0 0 1.401186954e-11 1.401186954e-11 1.401186954e-11
-331 0 0 1.397243723e-11 1.397243723e-11 1.397243723e-11
-332 0 0 1.396232861e-11 1.396232861e-11 1.396232861e-11
-333 0 0 1.413902731e-11 1.413902731e-11 1.413902731e-11
-334 0 0 1.390220553e-11 1.390220553e-11 1.390220553e-11
-335 0 0 1.413253124e-11 1.413253124e-11 1.413253124e-11
-336 0 0 1.380289122e-11 1.380289122e-11 1.380289122e-11
-337 0 0 1.411127491e-11 1.411127491e-11 1.411127491e-11
-338 0 0 1.408899021e-11 1.408899021e-11 1.408899021e-11
-339 0 0 1.374566022e-11 1.374566022e-11 1.374566022e-11
-340 0 0 1.373537484e-11 1.373537484e-11 1.373537484e-11
-341 0 0 1.406314736e-11 1.406314736e-11 1.406314736e-11
-342 0 0 1.405901936e-11 1.405901936e-11 1.405901936e-11
-343 0 0 1.378774245e-11 1.378774245e-11 1.378774245e-11
-344 0 0 1.372592828e-11 1.372592828e-11 1.372592828e-11
-345 0 0 1.370461572e-11 1.370461572e-11 1.370461572e-11
-346 0 0 1.368469564e-11 1.368469564e-11 1.368469564e-11
-347 0 0 1.402219095e-11 1.402219095e-11 1.402219095e-11
-348 0 0 1.364736194e-11 1.364736194e-11 1.364736194e-11
-349 0 0 1.393425025e-11 1.393425025e-11 1.393425025e-11
-350 0 0 1.39303065e-11 1.39303065e-11 1.39303065e-11
-351 0 0 1.387610077e-11 1.387610077e-11 1.387610077e-11
-352 0 0 1.368345595e-11 1.368345595e-11 1.368345595e-11
-353 0 0 1.367344942e-11 1.367344942e-11 1.367344942e-11
-354 0 0 1.381174862e-11 1.381174862e-11 1.381174862e-11
-355 0 0 1.360993659e-11 1.360993659e-11 1.360993659e-11
-356 0 0 1.378687556e-11 1.378687556e-11 1.378687556e-11
-357 0 0 1.360211642e-11 1.360211642e-11 1.360211642e-11
-358 0 0 1.377414594e-11 1.377414594e-11 1.377414594e-11
-359 0 0 1.375704878e-11 1.375704878e-11 1.375704878e-11
-360 0 0 1.363523143e-11 1.363523143e-11 1.363523143e-11
-361 0 0 1.353971381e-11 1.353971381e-11 1.353971381e-11
-362 0 0 1.361363004e-11 1.361363004e-11 1.361363004e-11
-363 0 0 1.348553578e-11 1.348553578e-11 1.348553578e-11
-364 0 0 1.343319664e-11 1.343319664e-11 1.343319664e-11
-365 0 0 1.353377966e-11 1.353377966e-11 1.353377966e-11
-366 0 0 1.338756988e-11 1.338756988e-11 1.338756988e-11
-367 0 0 1.334711011e-11 1.334711011e-11 1.334711011e-11
-368 0 0 1.353653392e-11 1.353653392e-11 1.353653392e-11
-369 0 0 1.328514875e-11 1.328514875e-11 1.328514875e-11
-370 0 0 1.327792162e-11 1.327792162e-11 1.327792162e-11
-371 0 0 1.326970624e-11 1.326970624e-11 1.326970624e-11
-372 0 0 1.326203713e-11 1.326203713e-11 1.326203713e-11
-373 0 0 1.348828958e-11 1.348828958e-11 1.348828958e-11
-374 0 0 1.321056281e-11 1.321056281e-11 1.321056281e-11
-375 0 0 1.320957337e-11 1.320957337e-11 1.320957337e-11
-376 0 0 1.349367998e-11 1.349367998e-11 1.349367998e-11
-377 0 0 1.343303354e-11 1.343303354e-11 1.343303354e-11
-378 0 0 1.31675864e-11 1.31675864e-11 1.31675864e-11
-379 0 0 1.315156042e-11 1.315156042e-11 1.315156042e-11
-380 0 0 1.341018643e-11 1.341018643e-11 1.341018643e-11
-381 0 0 1.334621612e-11 1.334621612e-11 1.334621612e-11
-382 0 0 1.33417475e-11 1.33417475e-11 1.33417475e-11
-383 0 0 1.332753947e-11 1.332753947e-11 1.332753947e-11
-384 0 0 1.309475572e-11 1.309475572e-11 1.309475572e-11
-385 0 0 1.339571426e-11 1.339571426e-11 1.339571426e-11
-386 0 0 1.335739285e-11 1.335739285e-11 1.335739285e-11
-387 0 0 1.302849178e-11 1.302849178e-11 1.302849178e-11
-388 0 0 1.332205364e-11 1.332205364e-11 1.332205364e-11
-389 0 0 1.295494435e-11 1.295494435e-11 1.295494435e-11
-390 0 0 1.294176192e-11 1.294176192e-11 1.294176192e-11
-391 0 0 1.317705129e-11 1.317705129e-11 1.317705129e-11
-392 0 0 1.326176885e-11 1.326176885e-11 1.326176885e-11
-393 0 0 1.293589881e-11 1.293589881e-11 1.293589881e-11
-394 0 0 1.314280866e-11 1.314280866e-11 1.314280866e-11
-395 0 0 1.314195817e-11 1.314195817e-11 1.314195817e-11
-396 0 0 1.31448091e-11 1.31448091e-11 1.31448091e-11
-397 0 0 1.286237054e-11 1.286237054e-11 1.286237054e-11
-398 0 0 1.285699072e-11 1.285699072e-11 1.285699072e-11
-399 0 0 1.285191379e-11 1.285191379e-11 1.285191379e-11
-400 0 0 1.28288983e-11 1.28288983e-11 1.28288983e-11
-401 0 0 1.303517505e-11 1.303517505e-11 1.303517505e-11
-402 0 0 1.309114569e-11 1.309114569e-11 1.309114569e-11
-403 0 0 1.280618819e-11 1.280618819e-11 1.280618819e-11
-404 0 0 1.308664893e-11 1.308664893e-11 1.308664893e-11
-405 0 0 1.280487731e-11 1.280487731e-11 1.280487731e-11
-406 0 0 1.302775124e-11 1.302775124e-11 1.302775124e-11
-407 0 0 1.305664073e-11 1.305664073e-11 1.305664073e-11
-408 0 0 1.275673204e-11 1.275673204e-11 1.275673204e-11
-409 0 0 1.27120514e-11 1.27120514e-11 1.27120514e-11
-410 0 0 1.302384809e-11 1.302384809e-11 1.302384809e-11
-411 0 0 1.300590904e-11 1.300590904e-11 1.300590904e-11
-412 0 0 1.29756387e-11 1.29756387e-11 1.29756387e-11
-413 0 0 1.266571712e-11 1.266571712e-11 1.266571712e-11
-414 0 0 1.282541895e-11 1.282541895e-11 1.282541895e-11
-415 0 0 1.285387595e-11 1.285387595e-11 1.285387595e-11
-416 0 0 1.262776833e-11 1.262776833e-11 1.262776833e-11
-417 0 0 1.26168518e-11 1.26168518e-11 1.26168518e-11
