Format: xRadius yRadius Family# Removed (-1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
9.7194204 9.7194204 2
9.9247932 9.9247932 1
9.0719376 9.0719376 2
8.9290886 8.9290886 2
8.9562435 8.9562435 3
8.6916523 8.6916523 1
7.9535403 7.9535403 3
7.0005531 7.0005531 3
6.9174147 6.9174147 3
6.2651978 6.2651978 3 R
6.1268368 6.1268368 3
8.4595051 8.4595051 1
8.3100061 8.3100061 2 R
6.1202374 6.1202374 3
6.1129274 6.1129274 3
5.5919981 5.5919981 3
7.793014 7.793014 1
7.3870029 7.3870029 1
7.1678634 7.1678634 1 R
5.5804524 5.5804524 3 R
6.9224191 6.9224191 2
7.1340427 7.1340427 1
6.9941287 6.9941287 1
6.5441742 6.5441742 1
5.7358546 5.7358546 1 R
6.9002047 6.9002047 2
5.7061024 5.7061024 1
5.4768653 5.4768653 1
5.4775429 5.4775429 3 R
5.2579498 5.2579498 3
5.2282772 5.2282772 3
5.1790967 5.1790967 3 R
6.6228509 6.6228509 2
5.4538469 5.4538469 1
5.9856482 5.9856482 2
5.1879969 5.1879969 2
5.1144447 5.1144447 3
5.0250425 5.0250425 3
5.1481376 5.1481376 2 R
4.9825401 4.9825401 3
4.8970199 4.8970199 3
5.4476652 5.4476652 1
5.0915771 5.0915771 2
4.8719745 4.8719745 3
5.0751576 5.0751576 2 R
4.9662843 4.9662843 2 R
4.8663397 4.8663397 3
5.4464502 5.4464502 1
4.7621269 4.7621269 3
4.8809795 4.8809795 2
5.3463316 5.3463316 1
5.0474467 5.0474467 1 R
4.9603481 4.9603481 1
4.8481841 4.8481841 2
4.8051233 4.8051233 1 R
4.7897201 4.7897201 1 R
4.7536774 4.7536774 3 R
4.617744 4.617744 3
4.3622732 4.3622732 3
4.7084866 4.7084866 1 R
4.83464 4.83464 2
4.6510525 4.6510525 1
4.1968479 4.1968479 3
4.7676749 4.7676749 2
4.7528048 4.7528048 2
4.7006497 4.7006497 2
4.0547085 4.0547085 3 R
3.8616488 3.8616488 3
3.7635739 3.7635739 3 R
3.677012 3.677012 3 R
3.6747463 3.6747463 3
3.6480198 3.6480198 3
4.5822864 4.5822864 2
4.5671315 4.5671315 1
4.2811213 4.2811213 1
3.6053047 3.6053047 3
3.5548856 3.5548856 3 R
4.5578623 4.5578623 2 R
4.4752846 4.4752846 2
4.2422633 4.2422633 1
4.4165859 4.4165859 2
4.1111522 4.1111522 1
4.0255046 4.0255046 1
3.5100057 3.5100057 3
4.2869682 4.2869682 2 R
3.5099847 3.5099847 3 R
4.1078057 4.1078057 2
4.0695648 4.0695648 2
4.0269208 4.0269208 2
3.4677968 3.4677968 3
3.9525282 3.9525282 2
3.7745316 3.7745316 2 R
3.8651927 3.8651927 1
3.3505206 3.3505206 3
3.860388 3.860388 1 R
3.3416061 3.3416061 3 R
3.7409711 3.7409711 2 R
3.4947696 3.4947696 2 R
3.8238664 3.8238664 1 R
3.812572 3.812572 1 R
3.4834628 3.4834628 2
3.4677091 3.4677091 2
3.4492416 3.4492416 2
3.7594151 3.7594151 1 R
3.3711002 3.3711002 2
3.3454223 3.3454223 2
3.7413712 3.7413712 1 R
3.3288717 3.3288717 2 R
3.2724438 3.2724438 2
3.2512889 3.2512889 2 R
3.2488179 3.2488179 2
3.2275891 3.2275891 2
3.3396106 3.3396106 3 R
3.3230648 3.3230648 3
3.5027089 3.5027089 1 R
3.1631184 3.1631184 2 R
3.365073 3.365073 1 R
3.2977111 3.2977111 3
3.3649149 3.3649149 1
3.3648665 3.3648665 1 R
3.0780597 3.0780597 2
2.9992299 2.9992299 2 R
3.2772963 3.2772963 3
3.3596082 3.3596082 1 R
2.9309754 2.9309754 2
3.2099516 3.2099516 3 R
3.1550899 3.1550899 3
2.8873751 2.8873751 2 R
3.1241479 3.1241479 3 R
3.0602393 3.0602393 3 R
3.0009949 3.0009949 3 R
3.3539181 3.3539181 1 R
2.9632492 2.9632492 3 R
2.8528543 2.8528543 2
2.9586225 2.9586225 3 R
3.3524003 3.3524003 1 R
2.8895874 2.8895874 3 R
2.8256068 2.8256068 2
2.8730245 2.8730245 3
2.7855356 2.7855356 2
2.7638695 2.7638695 2 R
3.3187277 3.3187277 1
2.8545332 2.8545332 3
3.2259717 3.2259717 1 R
2.8417258 2.8417258 3
2.7957668 2.7957668 3
2.76492 2.76492 3 R
3.1968613 3.1968613 1
2.7107155 2.7107155 3
2.6218991 2.6218991 2
2.602385 2.602385 2
3.1818206 3.1818206 1 R
2.7104635 2.7104635 3
2.6951025 2.6951025 3
2.6838622 2.6838622 3 R
3.1768026 3.1768026 1
2.637177 2.637177 3
2.5982766 2.5982766 2
2.5947747 2.5947747 2 R
3.0216198 3.0216198 1 R
2.6358397 2.6358397 3 R
2.9832416 2.9832416 1 R
2.5789766 2.5789766 2 R
2.9434373 2.9434373 1 R
2.5093746 2.5093746 2
2.4973087 2.4973087 2 R
2.935535 2.935535 1 R
2.6201174 2.6201174 3 R
2.6076787 2.6076787 3 R
2.5943911 2.5943911 3 R
2.4972301 2.4972301 2 R
2.592217 2.592217 3 R
2.5843639 2.5843639 3
2.4960063 2.4960063 2 R
2.9298911 2.9298911 1 R
2.5592923 2.5592923 3 R
2.8814254 2.8814254 1
2.8641787 2.8641787 1 R
2.5452313 2.5452313 3 R
2.4732497 2.4732497 3
2.4890065 2.4890065 2
2.483161 2.483161 2
2.8551431 2.8551431 1 R
2.4609504 2.4609504 3 R
2.8337841 2.8337841 1
2.4600916 2.4600916 3 R
2.4423263 2.4423263 3
2.4198592 2.4198592 3
2.8331702 2.8331702 1
2.4764152 2.4764152 2 R
2.4680622 2.4680622 2
2.4087915 2.4087915 2
2.4007664 2.4007664 3 R
2.4069593 2.4069593 2
2.3709693 2.3709693 3
2.3664753 2.3664753 3
2.3594761 2.3594761 3
2.8317237 2.8317237 1
2.3926995 2.3926995 2 R
2.3886254 2.3886254 2 R
2.3879182 2.3879182 2 R
2.3844991 2.3844991 2
2.3557343 2.3557343 3 R
2.3450081 2.3450081 3
2.3271041 2.3271041 3
2.8123343 2.8123343 1 R
2.3812037 2.3812037 2 R
2.3799472 2.3799472 2 R
2.3202655 2.3202655 3
2.3082662 2.3082662 3
2.3613558 2.3613558 2 R
2.3530202 2.3530202 2
2.7883003 2.7883003 1
2.2853959 2.2853959 3 R
2.2747986 2.2747986 3
2.2664521 2.2664521 3 R
2.2624631 2.2624631 3 R
2.35269 2.35269 2 R
2.787184 2.787184 1
2.7851934 2.7851934 1 R
2.2617869 2.2617869 3
2.7739644 2.7739644 1 R
2.7422643 2.7422643 1 R
2.2531843 2.2531843 3
2.3238606 2.3238606 2 R
2.2404935 2.2404935 3 R
2.737519 2.737519 1
2.7268667 2.7268667 1
2.6849003 2.6849003 1
2.3035827 2.3035827 2 R
2.2102785 2.2102785 3
2.3033915 2.3033915 2 R
2.2471659 2.2471659 2 R
2.6720862 2.6720862 1 R
2.2425878 2.2425878 2
2.1952355 2.1952355 3 R
2.5945196 2.5945196 1
2.5415907 2.5415907 1
2.1853757 2.1853757 3
2.1843925 2.1843925 3 R
2.5214026 2.5214026 1
2.5155544 2.5155544 1 R
2.1826184 2.1826184 3 R
2.1720581 2.1720581 3 R
2.2304506 2.2304506 2 R
2.51301 2.51301 1 R
2.1611395 2.1611395 3 R
2.5072088 2.5072088 1 R
2.2142365 2.2142365 2 R
2.4918976 2.4918976 1 R
2.4818671 2.4818671 1 R
2.1571746 2.1571746 3 R
2.4603806 2.4603806 1 R
2.4446156 2.4446156 1 R
2.1904018 2.1904018 2 R
2.1844895 2.1844895 2
2.4381392 2.4381392 1
2.1388817 2.1388817 3 R
2.4262121 2.4262121 1
2.1828139 2.1828139 2
2.1293514 2.1293514 3 R
2.4249618 2.4249618 1
2.1196651 2.1196651 3 R
2.1182046 2.1182046 3 R
2.4245281 2.4245281 1 R
2.1157551 2.1157551 3 R
2.1769283 2.1769283 2 R
2.1762969 2.1762969 2 R
2.42223 2.42223 1 R
2.1047544 2.1047544 3 R
2.4037437 2.4037437 1
2.0973361 2.0973361 3
2.0758889 2.0758889 3 R
2.4027138 2.4027138 1 R
2.3892808 2.3892808 1 R
2.3818593 2.3818593 1
2.0533912 2.0533912 3
2.3599284 2.3599284 1 R
2.0465784 2.0465784 3 R
2.3364971 2.3364971 1 R
2.0442667 2.0442667 3 R
2.0369804 2.0369804 3 R
2.3362038 2.3362038 1
2.1735461 2.1735461 2 R
2.0273607 2.0273607 3
2.3054361 2.3054361 1 R
2.0139806 2.0139806 3
2.0059328 2.0059328 3 R
2.1636715 2.1636715 2
2.140656 2.140656 2 R
2.3026619 2.3026619 1
2.0046518 2.0046518 3 R
1.9997653 1.9997653 3 R
2.300586 2.300586 1 R
2.138572 2.138572 2 R
2.2893753 2.2893753 1 R
2.2852628 2.2852628 1 R
2.1341834 2.1341834 2 R
1.9908456 1.9908456 3
2.0848176 2.0848176 2
1.9731842 1.9731842 3 R
2.2758839 2.2758839 1 R
2.079052 2.079052 2 R
2.0291204 2.0291204 2
1.9728755 1.9728755 3 R
1.9695863 1.9695863 3 R
1.9617065 1.9617065 3 R
1.9539797 1.9539797 3 R
2.0226405 2.0226405 2
1.9414226 1.9414226 3
2.2499359 2.2499359 1 R
2.2394214 2.2394214 1
1.9412961 1.9412961 3
2.009198 2.009198 2 R
2.2254348 2.2254348 1
1.9348624 1.9348624 3
2.0085027 2.0085027 2
2.2240615 2.2240615 1 R
2.2224755 2.2224755 1 R
